DateTime,AvgTemp
09.07.2018,27.6
10.07.2018,27.6
11.07.2018,27
12.07.2018,27.5
13.07.2018,27.3
14.07.2018,26.9
15.07.2018,26.7
16.07.2018,26.4
17.07.2018,27.3
18.07.2018,27.7
19.07.2018,27.9
20.07.2018,28.3
21.07.2018,28.5
22.07.2018,28.4
23.07.2018,28.8
24.07.2018,27.6
25.07.2018,27
26.07.2018,26.5
27.07.2018,27.2
28.07.2018,27.7
29.07.2018,27.7
30.07.2018,28.4
31.07.2018,27.8
01.08.2018,27.9
02.08.2018,27.6
03.08.2018,26.4
04.08.2018,25.8
05.08.2018,27
06.08.2018,27
07.08.2018,26.7
08.08.2018,28
09.08.2018,28.3
10.08.2018,28
11.08.2018,27.4
12.08.2018,27.6
13.08.2018,28
14.08.2018,27.8
15.08.2018,27.8
16.08.2018,27.4
17.08.2018,26.1
18.08.2018,26.4
19.08.2018,27.2
20.08.2018,28.2
21.08.2018,28.5
22.08.2018,28
23.08.2018,28
24.08.2018,27.4
25.08.2018,26.9
26.08.2018,27.6
27.08.2018,28.4
28.08.2018,29.3
29.08.2018,28.5
30.08.2018,27.9
31.08.2018,28.5
01.09.2018,28.3
02.09.2018,28.5
03.09.2018,28
04.09.2018,27.5
05.09.2018,28.3
06.09.2018,28.7
07.09.2018,29
08.09.2018,29
09.09.2018,28.5
10.09.2018,29
11.09.2018,28.9
12.09.2018,28.7
13.09.2018,28.2
14.09.2018,27.6
15.09.2018,27.7
16.09.2018,27.7
17.09.2018,28.8
18.09.2018,29
19.09.2018,29.3
20.09.2018,28.9
21.09.2018,29.8
22.09.2018,29.6
23.09.2018,29.4
24.09.2018,29.6
25.09.2018,29.8
26.09.2018,29.6
27.09.2018,29.4
28.09.2018,28.7
29.09.2018,29.1
30.09.2018,29.3
01.10.2018,30
02.10.2018,29.9
03.10.2018,30
04.10.2018,30
05.10.2018,30.5
06.10.2018,29.1
07.10.2018,29.5
08.10.2018,29.5
09.10.2018,29.8
10.10.2018,29.7
11.10.2018,30.1
12.10.2018,29.6
13.10.2018,30.7
14.10.2018,29.8
15.10.2018,30.6
16.10.2018,30.7
17.10.2018,30.6
18.10.2018,30.7
19.10.2018,30.3
20.10.2018,30.1
21.10.2018,30.5
22.10.2018,30.8
23.10.2018,30.6
24.10.2018,31.1
25.10.2018,31
26.10.2018,30.9
27.10.2018,30.7
28.10.2018,30.8
29.10.2018,29.3
30.10.2018,30.8
31.10.2018,30.3
01.11.2018,30.5
02.11.2018,30.2
03.11.2018,31.7
04.11.2018,31.5
05.11.2018,31.6
06.11.2018,30.8
07.11.2018,30.1
08.11.2018,29.1
09.11.2018,28
10.11.2018,29.4
11.11.2018,30
12.11.2018,30.5
13.11.2018,29.6
14.11.2018,30.4
15.11.2018,30.5
16.11.2018,31.5
17.11.2018,31.9
18.11.2018,30.9
19.11.2018,30.6
20.11.2018,31.1
21.11.2018,29.9
22.11.2018,30.5
23.11.2018,30.2
24.11.2018,30.2
25.11.2018,29.3
26.11.2018,27.7
27.11.2018,27.6
28.11.2018,28.4
29.11.2018,29.6
30.11.2018,28.3
01.12.2018,28.9
02.12.2018,29.4
03.12.2018,28.1
04.12.2018,30.3
05.12.2018,28.3
06.12.2018,29.6
07.12.2018,30.1
08.12.2018,30.7
09.12.2018,29.5
10.12.2018,30.8
11.12.2018,30.2
12.12.2018,29.7
13.12.2018,27.6
14.12.2018,28.3
15.12.2018,29.7
16.12.2018,30.1
17.12.2018,29.6
18.12.2018,30.8
19.12.2018,29.9
20.12.2018,29.2
21.12.2018,29.3
22.12.2018,28
23.12.2018,28.5
24.12.2018,27.9
25.12.2018,26.4
26.12.2018,27.3
27.12.2018,28.8
28.12.2018,29.1
29.12.2018,30.2
30.12.2018,30.3
31.12.2018,29.5
01.01.2019,29.5
02.01.2019,29.2
03.01.2019,27.2
04.01.2019,28
05.01.2019,29.7
06.01.2019,30.4
07.01.2019,29.1
08.01.2019,29.2
09.01.2019,29.7
10.01.2019,30
11.01.2019,30.3
12.01.2019,29.3
13.01.2019,29.3
14.01.2019,30.4
15.01.2019,28.9
16.01.2019,28
17.01.2019,28.1
18.01.2019,27
19.01.2019,27.5
20.01.2019,28.6
21.01.2019,28.7
22.01.2019,27.8
23.01.2019,27.4
24.01.2019,28.2
25.01.2019,28.2
26.01.2019,28.4
27.01.2019,27.2
28.01.2019,26
29.01.2019,27.4
30.01.2019,28.7
31.01.2019,27.5
01.02.2019,27.5
02.02.2019,27.1
03.02.2019,27.7
04.02.2019,27.7
05.02.2019,28.3
06.02.2019,28.6
07.02.2019,28.2
08.02.2019,28.7
09.02.2019,29.1
10.02.2019,29.8
11.02.2019,28.8
12.02.2019,27.5
13.02.2019,29.3
14.02.2019,27.6
15.02.2019,28.8
16.02.2019,29
17.02.2019,29.6
18.02.2019,29.8
19.02.2019,28.2
20.02.2019,28.2
21.02.2019,28.3
22.02.2019,28.6
23.02.2019,28.9
24.02.2019,29.4
25.02.2019,30
26.02.2019,30.4
27.02.2019,30.5
28.02.2019,29.8
01.03.2019,29.9
02.03.2019,27.4
03.03.2019,28
04.03.2019,28.8
05.03.2019,29.7
06.03.2019,27.2
07.03.2019,27.2
08.03.2019,29.3
09.03.2019,28.7
10.03.2019,28.5
11.03.2019,29.3
12.03.2019,28.8
13.03.2019,28.5
14.03.2019,27.9
15.03.2019,28.4
16.03.2019,28.3
17.03.2019,27.7
18.03.2019,27.4
19.03.2019,28.4
20.03.2019,28.3
21.03.2019,29.3
22.03.2019,29.7
23.03.2019,29.7
24.03.2019,27.4
25.03.2019,29.4
26.03.2019,28.6
27.03.2019,29.1
28.03.2019,28.3
29.03.2019,28.7
30.03.2019,29.3
31.03.2019,28.7
01.04.2019,29.3
02.04.2019,28.1
03.04.2019,28.9
04.04.2019,29.3
05.04.2019,29
06.04.2019,29.1
07.04.2019,29.4
08.04.2019,30
09.04.2019,29.4
10.04.2019,28.9
11.04.2019,27.9
12.04.2019,29
13.04.2019,28.1
14.04.2019,27.4
15.04.2019,28.8
16.04.2019,28.9
17.04.2019,29
18.04.2019,30.2
19.04.2019,30.7
20.04.2019,30
21.04.2019,30.4
22.04.2019,30.9
23.04.2019,30.3
24.04.2019,30.3
25.04.2019,30.5
26.04.2019,29.9
27.04.2019,29.4
28.04.2019,28.4
29.04.2019,27.2
30.04.2019,28.5
01.05.2019,29.1
02.05.2019,29.3
03.05.2019,29.8
04.05.2019,29.5
05.05.2019,29.6
06.05.2019,30.4
07.05.2019,30
08.05.2019,29.7
09.05.2019,29.7
10.05.2019,29.5
11.05.2019,29.4
12.05.2019,29.3
13.05.2019,29.4
14.05.2019,30.3
15.05.2019,30.6
16.05.2019,29.8
17.05.2019,28.9
18.05.2019,28.9
19.05.2019,29
20.05.2019,29.4
21.05.2019,29.7
22.05.2019,29.6
23.05.2019,30
24.05.2019,29.7
25.05.2019,28.6
26.05.2019,29.5
27.05.2019,29.9
28.05.2019,29.9
29.05.2019,30.5
30.05.2019,28.9
31.05.2019,29.1
01.06.2019,28.9
02.06.2019,28.5
03.06.2019,28.5
04.06.2019,28.3
05.06.2019,29.1
06.06.2019,29.4
07.06.2019,29.3
08.06.2019,28.5
09.06.2019,29.3
10.06.2019,29.5
11.06.2019,29.2
12.06.2019,29.1
13.06.2019,28.6
14.06.2019,29.4
15.06.2019,29.4
16.06.2019,28.1
17.06.2019,27.9
18.06.2019,27.6
19.06.2019,27.5
20.06.2019,27.8
21.06.2019,27.1
22.06.2019,27.6
23.06.2019,27.8
24.06.2019,27.8
25.06.2019,27.6
26.06.2019,27.9
27.06.2019,28.2
28.06.2019,26.9
29.06.2019,26.5
30.06.2019,26.4
01.07.2019,26.9
02.07.2019,28
03.07.2019,28.9
04.07.2019,28.3
05.07.2019,28.9
06.07.2019,28.1
07.07.2019,28.2
08.07.2019,27.3
09.07.2019,26.6
10.07.2019,27.4
11.07.2019,27.1
12.07.2019,27.6
13.07.2019,27.3
14.07.2019,26.4
15.07.2019,27.1
16.07.2019,27.1
17.07.2019,27.3
18.07.2019,28
19.07.2019,27.9
20.07.2019,29
21.07.2019,28.4
22.07.2019,27.3
23.07.2019,27.2
24.07.2019,27.5
25.07.2019,27.1
26.07.2019,28.2
27.07.2019,27.6
28.07.2019,28.1
29.07.2019,27.4
30.07.2019,27.5
31.07.2019,27.6
01.08.2019,27.5
02.08.2019,27.9
03.08.2019,27.1
04.08.2019,27.4
05.08.2019,28
06.08.2019,26.6
07.08.2019,26.9
08.08.2019,27
09.08.2019,27.7
10.08.2019,27.6
11.08.2019,27.4
12.08.2019,27.1
13.08.2019,28.9
14.08.2019,28.8
15.08.2019,28.2
16.08.2019,27.6
17.08.2019,27.7
18.08.2019,27.3
19.08.2019,27.2
20.08.2019,28.4
21.08.2019,28.8
22.08.2019,29.1
23.08.2019,27.7
24.08.2019,27.8
25.08.2019,27.9
26.08.2019,28.7
27.08.2019,28.4
28.08.2019,27.6
29.08.2019,27.6
30.08.2019,27.3
31.08.2019,27.8
01.09.2019,28.1
02.09.2019,28.1
03.09.2019,28.9
04.09.2019,27.2
05.09.2019,27.2
06.09.2019,27.9
07.09.2019,27.8
08.09.2019,28.2
09.09.2019,28.9
10.09.2019,29.8
11.09.2019,27.9
12.09.2019,27.3
13.09.2019,27.3
14.09.2019,27.9
15.09.2019,28
16.09.2019,28.8
17.09.2019,29.3
18.09.2019,28.7
19.09.2019,28.4
20.09.2019,28.5
21.09.2019,28
22.09.2019,28.2
23.09.2019,28.1
24.09.2019,29.2
25.09.2019,29.3
26.09.2019,29.6
27.09.2019,29.1
28.09.2019,30
29.09.2019,29.5
30.09.2019,28.9
01.10.2019,29.1
02.10.2019,29.1
03.10.2019,30
04.10.2019,29.6
05.10.2019,28.7
06.10.2019,29.1
07.10.2019,29.6
08.10.2019,30.3
09.10.2019,29.9
10.10.2019,30.1
11.10.2019,30.5
12.10.2019,30.5
13.10.2019,30
14.10.2019,30.5
15.10.2019,29.9
16.10.2019,29.6
17.10.2019,29.8
18.10.2019,29.9
19.10.2019,30.3
20.10.2019,30.4
21.10.2019,30.5
22.10.2019,30.4
23.10.2019,30.6
24.10.2019,30.7
25.10.2019,30.4
26.10.2019,30.7
27.10.2019,30.4
28.10.2019,30.6
29.10.2019,30.4
30.10.2019,30.6
31.10.2019,31
01.11.2019,30
02.11.2019,28.5
03.11.2019,30
04.11.2019,31.5
05.11.2019,30.5
06.11.2019,30.6
07.11.2019,30
08.11.2019,31.2
09.11.2019,31.5
10.11.2019,31.4
11.11.2019,31.6
12.11.2019,30.5
13.11.2019,29.3
14.11.2019,30.7
15.11.2019,31.2
16.11.2019,31
17.11.2019,31.6
18.11.2019,31.7
19.11.2019,30.8
20.11.2019,31.4
21.11.2019,30.8
22.11.2019,31.1
23.11.2019,31.7
24.11.2019,31.5
25.11.2019,31.7
26.11.2019,31.3
27.11.2019,29.7
28.11.2019,31.4
29.11.2019,31.4
30.11.2019,32
01.12.2019,31.7
02.12.2019,31.9
03.12.2019,31.6
04.12.2019,31.1
05.12.2019,29.8
06.12.2019,29.3
07.12.2019,30.4
08.12.2019,31.3
09.12.2019,31.3
10.12.2019,30.5
11.12.2019,30.9
12.12.2019,30.6
13.12.2019,30.2
14.12.2019,30.8
15.12.2019,29.2
16.12.2019,29.5
17.12.2019,29.4
18.12.2019,30.2
19.12.2019,31.5
20.12.2019,30.7
21.12.2019,30.9
22.12.2019,29.9
23.12.2019,30
24.12.2019,29.9
25.12.2019,28.7
26.12.2019,28.8
27.12.2019,29
28.12.2019,29.6
29.12.2019,30.4
30.12.2019,29.8
31.12.2019,29.7
01.01.2020,28.7
02.01.2020,28.9
03.01.2020,28.6
04.01.2020,28.3
05.01.2020,28.6
06.01.2020,28.5
07.01.2020,28.8
08.01.2020,28.7
09.01.2020,28.1
10.01.2020,28.5
11.01.2020,28.3
12.01.2020,29.1
13.01.2020,29.7
14.01.2020,29.4
15.01.2020,29.1
16.01.2020,29.5
17.01.2020,29.7
18.01.2020,30.4
19.01.2020,29.7
20.01.2020,29.1
21.01.2020,29.2
22.01.2020,30.5
23.01.2020,29
24.01.2020,29.5
25.01.2020,29.3
26.01.2020,29.4
27.01.2020,29.7
28.01.2020,30.7
29.01.2020,30.2
30.01.2020,28.8
31.01.2020,28.8
01.02.2020,29
02.02.2020,28.4
03.02.2020,28.9
04.02.2020,28.9
05.02.2020,29.4
06.02.2020,29.5
07.02.2020,28.5
08.02.2020,28
09.02.2020,29.4
10.02.2020,29.3
11.02.2020,28.2
12.02.2020,28.7
13.02.2020,29.7
14.02.2020,29.6
15.02.2020,29
16.02.2020,29.4
17.02.2020,28.1
18.02.2020,27.1
19.02.2020,28.3
20.02.2020,27.4
21.02.2020,28.9
22.02.2020,28.5
23.02.2020,29.1
24.02.2020,29.5
25.02.2020,28.9
26.02.2020,29
27.02.2020,29.3
28.02.2020,28.6
29.02.2020,29.4
01.03.2020,27.9
02.03.2020,29.5
03.03.2020,29.6
04.03.2020,27.5
05.03.2020,28.2
06.03.2020,28.3
07.03.2020,28.1
08.03.2020,28.2
09.03.2020,28.8
10.03.2020,29.5
11.03.2020,30
12.03.2020,30.4
13.03.2020,29.5
14.03.2020,29.1
15.03.2020,29.6
16.03.2020,29.5
17.03.2020,29.7
18.03.2020,27.2
19.03.2020,28.2
20.03.2020,28.5
21.03.2020,29.3
22.03.2020,28.8
23.03.2020,28.6
24.03.2020,28.5
25.03.2020,29.4
26.03.2020,29.4
27.03.2020,30.3
28.03.2020,30.1
29.03.2020,28.6
30.03.2020,29.3
31.03.2020,30
01.04.2020,29
02.04.2020,29.8
03.04.2020,28.8
04.04.2020,30.3
05.04.2020,28.9
06.04.2020,27.8
07.04.2020,28.4
08.04.2020,28.3
09.04.2020,29
10.04.2020,29.2
11.04.2020,29.3
12.04.2020,29
13.04.2020,29.2
14.04.2020,28.6
15.04.2020,29.9
16.04.2020,29.8
17.04.2020,27.9
18.04.2020,28
19.04.2020,28.5
20.04.2020,30
21.04.2020,30
22.04.2020,30.3
23.04.2020,30.5
24.04.2020,30.1
25.04.2020,30.1
26.04.2020,29.5
27.04.2020,30.1
28.04.2020,29
29.04.2020,29.3
30.04.2020,29.1
01.05.2020,29.8
02.05.2020,30.1
03.05.2020,29.2
04.05.2020,29.5
05.05.2020,30.1
06.05.2020,30.3
07.05.2020,30
08.05.2020,30.3
09.05.2020,29.1
10.05.2020,29.3
11.05.2020,28.9
12.05.2020,29.5
13.05.2020,30
14.05.2020,29.6
15.05.2020,29.5
16.05.2020,29.5
17.05.2020,30.4
18.05.2020,29.1
19.05.2020,28.8
20.05.2020,28.9
21.05.2020,27.6
22.05.2020,29.7
23.05.2020,30.2
24.05.2020,29.7
25.05.2020,30.2
26.05.2020,29.3
27.05.2020,28.5
28.05.2020,26.8
29.05.2020,28.1
30.05.2020,29.3
31.05.2020,29
01.06.2020,28
02.06.2020,28.6
03.06.2020,29.7
04.06.2020,28.7
05.06.2020,30.5
06.06.2020,28.6
07.06.2020,28.3
08.06.2020,28.5
09.06.2020,28.4
10.06.2020,28.7
11.06.2020,28.6
12.06.2020,28.5
13.06.2020,28.6
14.06.2020,28.5
15.06.2020,29.5
16.06.2020,29.3
17.06.2020,28.6
18.06.2020,29.2
19.06.2020,29.3
20.06.2020,28
21.06.2020,28.6
22.06.2020,29
23.06.2020,28.4
24.06.2020,28.7
25.06.2020,28.5
26.06.2020,27.7
27.06.2020,28.2
28.06.2020,27.9
29.06.2020,28.7
30.06.2020,28.5
01.07.2020,28.9
02.07.2020,29.1
03.07.2020,28.1
04.07.2020,28
05.07.2020,27.9
06.07.2020,26.8
07.07.2020,28
08.07.2020,28.3
09.07.2020,28
10.07.2020,28.5
11.07.2020,28.2
12.07.2020,28.5
13.07.2020,28.8
14.07.2020,28.4
15.07.2020,27.2
16.07.2020,28.8
17.07.2020,28.9
18.07.2020,28.6
19.07.2020,28.9
20.07.2020,29.3
21.07.2020,29
22.07.2020,29.1
23.07.2020,28.5
24.07.2020,27.7
25.07.2020,26.7
26.07.2020,26.6
27.07.2020,26.7
28.07.2020,27.7
29.07.2020,27.4
30.07.2020,26.1
31.07.2020,27.1
01.08.2020,27.3
02.08.2020,27.2
03.08.2020,27.2
04.08.2020,28.3
05.08.2020,27.9
06.08.2020,28.2
07.08.2020,27.7
08.08.2020,28
09.08.2020,29.1
10.08.2020,28.8
11.08.2020,28.7
12.08.2020,28.6
13.08.2020,28.7
14.08.2020,28.6
15.08.2020,29.2
16.08.2020,29.4
17.08.2020,28.3
18.08.2020,28.7
19.08.2020,28.8
20.08.2020,28.6
21.08.2020,29
22.08.2020,29.8
23.08.2020,28.9
24.08.2020,28.6
25.08.2020,28.3
26.08.2020,28.2
27.08.2020,27.4
28.08.2020,28.2
29.08.2020,29.2
30.08.2020,28.7
31.08.2020,28.4
01.09.2020,29.4
02.09.2020,29.6
03.09.2020,29.8
04.09.2020,30.6
05.09.2020,29.4
06.09.2020,29.3
07.09.2020,29.7
08.09.2020,30
09.09.2020,29.4
10.09.2020,29.1
11.09.2020,29.1
12.09.2020,29.6
13.09.2020,29.7
14.09.2020,29.2
15.09.2020,29.4
16.09.2020,29.6
17.09.2020,29.8
18.09.2020,30.6
19.09.2020,29.4
20.09.2020,29.3
21.09.2020,29.7
22.09.2020,30
23.09.2020,29.4
24.09.2020,29.1
25.09.2020,29.1
26.09.2020,29.6
27.09.2020,29.7
28.09.2020,29.2
29.09.2020,30
30.09.2020,29.3
01.10.2020,30.9
02.10.2020,30
03.10.2020,30.4
04.10.2020,30.3
05.10.2020,30.3
06.10.2020,30.3
07.10.2020,29.3
08.10.2020,30
09.10.2020,29.4
10.10.2020,28.4
11.10.2020,30
12.10.2020,30.6
13.10.2020,29.7
14.10.2020,30.6
15.10.2020,30.6
16.10.2020,30.8
17.10.2020,29.8
18.10.2020,28.9
19.10.2020,27.1
20.10.2020,28.4
21.10.2020,30
22.10.2020,30.2
23.10.2020,30.4
24.10.2020,30.2
25.10.2020,30.4
26.10.2020,29.5
27.10.2020,29
28.10.2020,29.8
29.10.2020,29.8
30.10.2020,27
31.10.2020,26.8
01.11.2020,28
02.11.2020,28.2
03.11.2020,28.3
04.11.2020,28.3
05.11.2020,30
06.11.2020,30.2
07.11.2020,30.6
08.11.2020,30.5
09.11.2020,30.2
10.11.2020,30.9
11.11.2020,30.1
12.11.2020,31.1
13.11.2020,31.7
14.11.2020,31
15.11.2020,28.8
16.11.2020,30.5
17.11.2020,31.6
18.11.2020,31.3
19.11.2020,31.2
20.11.2020,29.9
21.11.2020,31.1
22.11.2020,29.5
23.11.2020,28.9
24.11.2020,28.1
25.11.2020,29.7
26.11.2020,28.9
27.11.2020,28.7
28.11.2020,28.4
29.11.2020,27.4
30.11.2020,27.2
01.12.2020,28.9
02.12.2020,28.4
03.12.2020,29
04.12.2020,28.7
05.12.2020,28.1
06.12.2020,27.8
07.12.2020,26.3
08.12.2020,28.4
09.12.2020,26.5
10.12.2020,27.2
11.12.2020,27.1
12.12.2020,26.8
13.12.2020,27.8
14.12.2020,26.9
15.12.2020,27.5
16.12.2020,27.3
17.12.2020,27.8
18.12.2020,27.7
19.12.2020,28.5
20.12.2020,29.6
21.12.2020,29.3
22.12.2020,29.7
23.12.2020,29.5
24.12.2020,28.9
25.12.2020,28
26.12.2020,29
27.12.2020,29.1
28.12.2020,28.4
29.12.2020,28.5
30.12.2020,26.7
31.12.2020,28.1
01.01.2021,28.4
02.01.2021,27.7
03.01.2021,27.8
04.01.2021,28.4
05.01.2021,27
06.01.2021,28.7
07.01.2021,27.4
08.01.2021,28.3
09.01.2021,29.2
10.01.2021,27.2
11.01.2021,27.8
12.01.2021,28.8
13.01.2021,27.4
14.01.2021,28.7
15.01.2021,28.7
16.01.2021,28.3
17.01.2021,28.6
18.01.2021,26.6
19.01.2021,27
20.01.2021,27.6
21.01.2021,28.6
22.01.2021,27.7
23.01.2021,28.9
24.01.2021,27.7
25.01.2021,26.7
26.01.2021,27.6
27.01.2021,27.8
28.01.2021,28.1
29.01.2021,27.9
30.01.2021,26.6
31.01.2021,27.4
01.02.2021,28.1
02.02.2021,28.8
03.02.2021,28
04.02.2021,27.3
05.02.2021,27
06.02.2021,28.2
07.02.2021,28.5
08.02.2021,27.2
09.02.2021,28.2
10.02.2021,27.3
11.02.2021,29.1
12.02.2021,28.8
13.02.2021,28.9
14.02.2021,28.8
15.02.2021,28.3
16.02.2021,29.3
17.02.2021,27.8
18.02.2021,28.6
19.02.2021,28.5
20.02.2021,27.2
21.02.2021,27.6
22.02.2021,27.8
23.02.2021,28.1
24.02.2021,27.8
25.02.2021,26.6
26.02.2021,27.9
27.02.2021,27.9
28.02.2021,27
01.03.2021,28.2
02.03.2021,27.8
03.03.2021,27.7
04.03.2021,27.4
05.03.2021,28.2
06.03.2021,27.2
07.03.2021,27.4
08.03.2021,27.5
09.03.2021,28
10.03.2021,28.4
11.03.2021,27.9
12.03.2021,27.1
13.03.2021,27.1
14.03.2021,28.2
15.03.2021,28.5
16.03.2021,27.9
17.03.2021,28.1
18.03.2021,29.4
19.03.2021,28.9
20.03.2021,29.4
21.03.2021,29.7
22.03.2021,29.5
23.03.2021,29
24.03.2021,28.5
25.03.2021,29.2
26.03.2021,28.8
27.03.2021,29
28.03.2021,29.1
29.03.2021,29.2
30.03.2021,28
31.03.2021,29
01.04.2021,29.2
02.04.2021,29.1
03.04.2021,30
04.04.2021,29.4
05.04.2021,29.4
06.04.2021,27.6
07.04.2021,27.8
08.04.2021,28.8
09.04.2021,29.4
10.04.2021,28.8
11.04.2021,28.4
12.04.2021,29.2
13.04.2021,29.3
14.04.2021,28.8
15.04.2021,28.6
16.04.2021,29.7
17.04.2021,29.5
18.04.2021,29.3
19.04.2021,28.7
20.04.2021,29.1
21.04.2021,28.6
22.04.2021,28.9
23.04.2021,28.6
24.04.2021,29.2
25.04.2021,29
26.04.2021,29.9
27.04.2021,30.4
28.04.2021,29
29.04.2021,28.7
30.04.2021,29.8
01.05.2021,30
02.05.2021,29.6
03.05.2021,30
04.05.2021,30
05.05.2021,30.6
06.05.2021,29.9
07.05.2021,29.5
08.05.2021,28.9
09.05.2021,28.6
10.05.2021,29.6
11.05.2021,29.8
12.05.2021,29.9
13.05.2021,29.4
14.05.2021,30
15.05.2021,29.5
16.05.2021,29.3
17.05.2021,29
18.05.2021,29.5
19.05.2021,27.7
20.05.2021,28.6
21.05.2021,29.7
22.05.2021,29.3
23.05.2021,29.1
24.05.2021,29.8
25.05.2021,29.9
26.05.2021,30
27.05.2021,29.7
28.05.2021,29.4
29.05.2021,30.4
30.05.2021,28.7
31.05.2021,28.6
01.06.2021,29.2
02.06.2021,29.7
03.06.2021,29.9
04.06.2021,29.9
05.06.2021,30.1
06.06.2021,30.1
07.06.2021,29.3
08.06.2021,29.3
09.06.2021,29.7
10.06.2021,30
11.06.2021,30.1
12.06.2021,29.4
13.06.2021,29.7
14.06.2021,28.9
15.06.2021,28
16.06.2021,28.6
17.06.2021,27.9
18.06.2021,28.7
19.06.2021,28.7
20.06.2021,26.7
21.06.2021,28
22.06.2021,28.4
23.06.2021,28.9
24.06.2021,27.4
25.06.2021,27.9
26.06.2021,29.3
27.06.2021,29.4
28.06.2021,27.6
29.06.2021,29
30.06.2021,29.2
01.07.2021,28.1
02.07.2021,28.5
03.07.2021,28.5
04.07.2021,28
05.07.2021,28.6
06.07.2021,27.4
07.07.2021,27.9
08.07.2021,28.6
09.07.2021,29.3
10.07.2021,29.3
11.07.2021,29.9
12.07.2021,28.9
13.07.2021,28.5
14.07.2021,28.4
15.07.2021,28.2
16.07.2021,27.4
17.07.2021,27.8
18.07.2021,28.6
19.07.2021,29.3
20.07.2021,29
21.07.2021,28.7
22.07.2021,28.8
23.07.2021,28.9
24.07.2021,28.8
25.07.2021,27.6
26.07.2021,27.4
27.07.2021,26.8
28.07.2021,27.4
29.07.2021,27.9
30.07.2021,28.6
31.07.2021,28.6
01.08.2021,28.3
02.08.2021,28.7
03.08.2021,28.8
04.08.2021,29
05.08.2021,28.8
06.08.2021,29.4
07.08.2021,29.3
08.08.2021,30
09.08.2021,29.5
10.08.2021,29.9
11.08.2021,27.7
12.08.2021,28.4
13.08.2021,29.2
14.08.2021,29.2
15.08.2021,29.5
16.08.2021,29
17.08.2021,29.4
18.08.2021,29
19.08.2021,28.9
20.08.2021,29
21.08.2021,29.2
22.08.2021,29.1
23.08.2021,28.1
24.08.2021,28.1
25.08.2021,28.7
26.08.2021,28.3
27.08.2021,28.1
28.08.2021,29.4
29.08.2021,29.1
30.08.2021,29.4
31.08.2021,29.2
01.09.2021,29.2
02.09.2021,28.5
03.09.2021,28.5
04.09.2021,28.4
05.09.2021,28.5
06.09.2021,28.9
07.09.2021,28.8
08.09.2021,29
09.09.2021,28.4
10.09.2021,29.6
11.09.2021,28.8
12.09.2021,28.3
13.09.2021,28.6
14.09.2021,28.4
15.09.2021,28.4
16.09.2021,29.3
17.09.2021,28.9
18.09.2021,29.5
19.09.2021,28.8
20.09.2021,29
21.09.2021,28.4
22.09.2021,28.8
23.09.2021,29.2
24.09.2021,28.8
25.09.2021,29.2
26.09.2021,29.8
27.09.2021,29.7
28.09.2021,29
29.09.2021,29.2
30.09.2021,29.7
01.10.2021,29.6
02.10.2021,29.2
03.10.2021,29.1
04.10.2021,29.6
05.10.2021,28.7
06.10.2021,28.6
07.10.2021,28.8
08.10.2021,29.4
09.10.2021,29.4
10.10.2021,29.6
11.10.2021,29.6
12.10.2021,30.7
13.10.2021,29.7
14.10.2021,30
15.10.2021,30.5
16.10.2021,30.8
17.10.2021,30.2
18.10.2021,28.1
19.10.2021,29.5
20.10.2021,30.3
21.10.2021,31.2
22.10.2021,30.8
23.10.2021,30.6
24.10.2021,31.1
25.10.2021,30.9
26.10.2021,30.1
27.10.2021,28.8
28.10.2021,29.5
29.10.2021,31.1
30.10.2021,30.4
31.10.2021,29
01.11.2021,28.1
02.11.2021,29.5
03.11.2021,29.9
04.11.2021,29.4
05.11.2021,28.2
06.11.2021,29
07.11.2021,29.6
08.11.2021,30.2
09.11.2021,29.2
10.11.2021,28.8
11.11.2021,28.4
12.11.2021,28.2
13.11.2021,28.5
14.11.2021,27.2
15.11.2021,26
16.11.2021,26.3
17.11.2021,27.7
18.11.2021,29.4
19.11.2021,28.7
20.11.2021,26.1
21.11.2021,28.2
22.11.2021,30.1
23.11.2021,28.5
24.11.2021,28.4
25.11.2021,27.5
26.11.2021,28.4
27.11.2021,28.1
28.11.2021,26.8
29.11.2021,27.5
30.11.2021,28.3
01.12.2021,28.2
02.12.2021,28.6
03.12.2021,28.1
04.12.2021,28.7
05.12.2021,28.2
06.12.2021,27.9
07.12.2021,29.3
08.12.2021,29.5
09.12.2021,28.1
10.12.2021,29.2
11.12.2021,29.2
12.12.2021,28.4
13.12.2021,29.6
14.12.2021,28.8
15.12.2021,28.4
16.12.2021,28
17.12.2021,28.8
18.12.2021,29.8
19.12.2021,29.3
20.12.2021,28.8
21.12.2021,26.5
22.12.2021,28.5
23.12.2021,30.2
24.12.2021,29.2
25.12.2021,29.6
26.12.2021,29
27.12.2021,29.1
28.12.2021,28.5
29.12.2021,28.9
30.12.2021,27.9
31.12.2021,27.7
01.01.2022,28.5
02.01.2022,27.9
03.01.2022,28.5
04.01.2022,29
05.01.2022,28.2
06.01.2022,28.6
07.01.2022,28
08.01.2022,28.2
09.01.2022,28.1
10.01.2022,29.2
11.01.2022,27.5
12.01.2022,25.9
13.01.2022,27.9
14.01.2022,28.6
15.01.2022,27.9
16.01.2022,28.2
17.01.2022,28.2
18.01.2022,27.8
19.01.2022,26.6
20.01.2022,27.2
21.01.2022,28.2
22.01.2022,28.2
23.01.2022,29.3
24.01.2022,30.2
